Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide



DATE,POLLUTANT,SHATIN,TSUEN WAN,CENTRAL,EASTERN,KWUN TONG,TUEN MUN,TUNG CHUNG,SHAM SHUI PO,SOUTHERN,YUEN LONG,CENTRAL/WESTERN,NORTH,KWAI CHUNG,TAP MUN,TSEUNG KWAN O,TAI PO,MONG KOK,CAUSEWAY BAY
19-03-2013,Nitrogen Oxides,118,179,444,N.A.,161,N.A.,24,215,N.A.,88,116,N.A.,282,28,N.A.,N.A.,419,293
19-03-2013,Ozone,7,5,6,11,5,N.A.,36,5,N.A.,12,15,N.A.,2,24,N.A.,7,2,1
19-03-2013,Respirable Suspended Particulates,28,32,44,25,33,N.A.,20,34,N.A.,29,37,N.A.,39,23,N.A.,27,38,53
19-03-2013,Sulphur Dioxide,13,27,14,7,8,N.A.,7,18,N.A.,10,13,N.A.,57,12,N.A.,8,17,4
20-03-2013,Carbon Monoxide,N.A.,69,73,N.A.,N.A.,N.A.,48,N.A.,N.A.,78,N.A.,N.A.,N.A.,81,N.A.,N.A.,92,61
20-03-2013,Fine Suspended Particulates ,15,18,26,14,22,N.A.,12,18,N.A.,21,24,N.A.,21,19,N.A.,17,20,35
20-03-2013,Nitrogen Dioxide,44,53,113,47,74,N.A.,35,54,N.A.,47,45,N.A.,64,19,N.A.,63,96,82
20-03-2013,Nitrogen Oxides,82,113,472,N.A.,233,N.A.,62,138,N.A.,109,136,N.A.,195,24,N.A.,N.A.,366,297
20-03-2013,Ozone,16,8,7,16,6,N.A.,27,14,N.A.,15,19,N.A.,4,27,N.A.,15,3,2
20-03-2013,Respirable Suspended Particulates,22,25,37,20,32,N.A.,21,27,N.A.,30,33,N.A.,31,24,N.A.,25,30,50
20-03-2013,Sulphur Dioxide,13,20,18,11,16,N.A.,8,22,N.A.,10,17,N.A.,38,11,N.A.,9,22,10
21-03-2013,Carbon Monoxide,N.A.,91,82,N.A.,N.A.,N.A.,67,N.A.,N.A.,100,N.A.,N.A.,N.A.,101,N.A.,N.A.,117,91
21-03-2013,Fine Suspended Particulates ,32,29,41,31,31,N.A.,34,33,N.A.,31,44,N.A.,31,36,N.A.,36,35,49
21-03-2013,Nitrogen Dioxide,39,61,110,67,47,N.A.,56,82,N.A.,57,69,N.A.,66,17,N.A.,61,111,86
21-03-2013,Nitrogen Oxides,67,97,324,N.A.,97,N.A.,99,170,N.A.,101,141,N.A.,144,20,N.A.,N.A.,313,261
21-03-2013,Ozone,48,26,13,24,42,N.A.,31,22,N.A.,25,24,N.A.,30,66,N.A.,32,9,8
21-03-2013,Respirable Suspended Particulates,46,39,59,47,48,N.A.,54,49,N.A.,45,61,N.A.,43,52,N.A.,54,51,70
21-03-2013,Sulphur Dioxide,8,7,17,6,11,N.A.,13,7,N.A.,5,20,N.A.,7,10,N.A.,8,14,13
22-03-2013,Carbon Monoxide,N.A.,90,80,N.A.,N.A.,N.A.,49,N.A.,N.A.,90,N.A.,N.A.,N.A.,91,N.A.,N.A.,121,107
22-03-2013,Fine Suspended Particulates ,36,42,51,42,41,N.A.,22,42,N.A.,35,59,N.A.,45,37,N.A.,38,48,62
22-03-2013,Nitrogen Dioxide,48,83,114,72,58,N.A.,52,86,N.A.,60,84,N.A.,85,9,N.A.,43,121,128
22-03-2013,Nitrogen Oxides,70,167,286,N.A.,87,N.A.,83,161,N.A.,102,162,N.A.,194,10,N.A.,N.A.,299,401
22-03-2013,Ozone,47,22,15,32,41,N.A.,30,25,N.A.,25,24,N.A.,22,84,N.A.,51,11,6
22-03-2013,Respirable Suspended Particulates,49,53,72,61,59,N.A.,33,61,N.A.,48,81,N.A.,58,51,N.A.,53,67,89
22-03-2013,Sulphur Dioxide,12,28,15,9,10,N.A.,12,13,N.A.,12,20,N.A.,27,10,N.A.,9,14,9
23-03-2013,Carbon Monoxide,N.A.,83,92,N.A.,N.A.,N.A.,46,N.A.,N.A.,85,N.A.,N.A.,N.A.,84,N.A.,N.A.,119,116
23-03-2013,Fine Suspended Particulates ,29,31,39,22,27,N.A.,19,29,N.A.,27,42,N.A.,34,24,N.A.,30,31,45
23-03-2013,Nitrogen Dioxide,66,71,135,72,74,N.A.,52,78,N.A.,56,89,N.A.,75,17,N.A.,70,121,126
23-03-2013,Nitrogen Oxides,138,184,594,N.A.,215,N.A.,116,231,N.A.,119,307,N.A.,232,20,N.A.,N.A.,462,512
23-03-2013,Ozone,7,7,4,10,10,N.A.,10,9,N.A.,10,4,N.A.,5,45,N.A.,11,3,2
23-03-2013,Respirable Suspended Particulates,41,42,61,31,40,N.A.,31,43,N.A.,38,59,N.A.,46,31,N.A.,40,45,64
23-03-2013,Sulphur Dioxide,20,30,33,7,15,N.A.,13,38,N.A.,14,40,N.A.,51,11,N.A.,12,32,12
24-03-2013,Carbon Monoxide,N.A.,81,86,N.A.,N.A.,N.A.,43,N.A.,N.A.,87,N.A.,N.A.,N.A.,86,N.A.,N.A.,113,119
24-03-2013,Fine Suspended Particulates ,25,30,45,26,29,N.A.,17,33,N.A.,22,39,N.A.,32,24,N.A.,N.A.,31,49
24-03-2013,Nitrogen Dioxide,57,65,123,75,77,N.A.,45,73,N.A.,45,75,N.A.,71,37,N.A.,N.A.,112,115
24-03-2013,Nitrogen Oxides,198,211,647,N.A.,293,N.A.,107,284,N.A.,123,299,N.A.,285,67,N.A.,N.A.,511,591
24-03-2013,Ozone,4,5,5,5,4,N.A.,6,7,N.A.,6,3,N.A.,2,7,N.A.,N.A.,2,2
24-03-2013,Respirable Suspended Particulates,35,38,65,35,41,N.A.,26,45,N.A.,31,55,N.A.,42,31,N.A.,N.A.,43,66
24-03-2013,Sulphur Dioxide,34,40,50,25,30,N.A.,11,69,N.A.,13,42,N.A.,74,17,N.A.,N.A.,54,26
25-03-2013,Carbon Monoxide,N.A.,81,59,N.A.,N.A.,N.A.,47,N.A.,N.A.,91,N.A.,N.A.,N.A.,86,N.A.,N.A.,120,81
25-03-2013,Fine Suspended Particulates ,25,27,34,27,24,N.A.,21,31,N.A.,27,41,N.A.,31,25,N.A.,N.A.,35,43
25-03-2013,Nitrogen Dioxide,35,54,102,64,44,N.A.,34,78,N.A.,44,65,N.A.,69,16,N.A.,N.A.,118,96
25-03-2013,Nitrogen Oxides,75,101,288,N.A.,84,N.A.,70,180,N.A.,103,144,N.A.,180,27,N.A.,N.A.,347,283
25-03-2013,Ozone,51,36,18,29,47,N.A.,48,28,N.A.,37,30,N.A.,34,70,N.A.,N.A.,7,7
25-03-2013,Respirable Suspended Particulates,39,38,54,45,43,N.A.,35,48,N.A.,39,58,N.A.,43,40,N.A.,N.A.,53,66
25-03-2013,Sulphur Dioxide,9,15,20,7,8,N.A.,11,20,N.A.,7,20,N.A.,25,12,N.A.,N.A.,21,12
26-03-2013,Carbon Monoxide,N.A.,85,62,N.A.,N.A.,N.A.,53,N.A.,N.A.,92,N.A.,N.A.,N.A.,88,N.A.,N.A.,110,80
26-03-2013,Fine Suspended Particulates ,22,23,33,32,29,N.A.,18,29,N.A.,25,35,N.A.,25,33,N.A.,27,31,40
26-03-2013,Nitrogen Dioxide,40,60,113,72,49,N.A.,37,83,N.A.,47,66,N.A.,71,7,N.A.,59,119,104
26-03-2013,Nitrogen Oxides,51,81,241,N.A.,68,N.A.,48,136,N.A.,70,89,N.A.,127,9,N.A.,N.A.,274,201
26-03-2013,Ozone,68,47,26,41,65,N.A.,63,38,N.A.,49,44,N.A.,41,101,N.A.,60,19,14
26-03-2013,Respirable Suspended Particulates,35,31,49,53,46,N.A.,30,46,N.A.,35,52,N.A.,35,56,N.A.,45,47,59
26-03-2013,Sulphur Dioxide,6,6,6,2,4,N.A.,8,4,N.A.,4,7,N.A.,8,9,N.A.,12,5,2
27-03-2013,Carbon Monoxide,N.A.,100,88,N.A.,N.A.,N.A.,75,N.A.,N.A.,114,N.A.,N.A.,N.A.,99,N.A.,N.A.,131,103
27-03-2013,Fine Suspended Particulates ,16,17,21,13,14,N.A.,20,17,N.A.,20,25,N.A.,18,11,N.A.,20,27,30
27-03-2013,Nitrogen Dioxide,59,69,127,72,65,N.A.,69,82,N.A.,60,76,N.A.,72,16,N.A.,74,116,98
27-03-2013,Nitrogen Oxides,83,132,402,N.A.,116,N.A.,126,181,N.A.,111,152,N.A.,168,18,N.A.,N.A.,349,265
27-03-2013,Ozone,17,11,6,16,18,N.A.,10,12,N.A.,13,11,N.A.,13,46,N.A.,17,4,3
27-03-2013,Respirable Suspended Particulates,24,26,36,21,23,N.A.,31,27,N.A.,31,35,N.A.,27,20,N.A.,30,39,44
27-03-2013,Sulphur Dioxide,9,10,15,3,5,N.A.,12,9,N.A.,7,14,N.A.,15,11,N.A.,14,4,5
28-03-2013,Carbon Monoxide,N.A.,98,82,N.A.,N.A.,N.A.,59,N.A.,N.A.,113,N.A.,N.A.,N.A.,97,N.A.,N.A.,126,86
28-03-2013,Fine Suspended Particulates ,15,18,22,13,13,N.A.,14,18,N.A.,18,27,N.A.,18,13,N.A.,15,27,29
28-03-2013,Nitrogen Dioxide,53,72,122,76,55,N.A.,62,84,N.A.,68,71,N.A.,79,15,N.A.,74,121,100
28-03-2013,Nitrogen Oxides,70,123,303,N.A.,89,N.A.,87,158,N.A.,121,117,N.A.,158,17,N.A.,N.A.,328,223
28-03-2013,Ozone,41,27,16,25,43,N.A.,33,24,N.A.,13,27,N.A.,23,68,N.A.,34,8,8
28-03-2013,Respirable Suspended Particulates,21,23,32,N.A.,21,N.A.,21,26,N.A.,25,35,N.A.,25,21,N.A.,21,38,47
28-03-2013,Sulphur Dioxide,8,10,10,4,6,N.A.,12,7,N.A.,5,10,N.A.,10,11,N.A.,13,4,4
29-03-2013,Carbon Monoxide,N.A.,99,76,N.A.,N.A.,N.A.,70,N.A.,N.A.,108,N.A.,N.A.,N.A.,96,N.A.,N.A.,126,94
29-03-2013,Fine Suspended Particulates ,14,20,22,16,16,N.A.,25,18,N.A.,22,31,N.A.,20,17,N.A.,19,26,31
29-03-2013,Nitrogen Dioxide,49,76,120,73,61,N.A.,74,89,N.A.,63,67,N.A.,75,11,N.A.,71,131,110
29-03-2013,Nitrogen Oxides,57,120,252,N.A.,94,N.A.,107,141,N.A.,95,91,N.A.,125,13,N.A.,N.A.,321,253
29-03-2013,Ozone,54,28,21,35,53,N.A.,29,26,N.A.,28,43,N.A.,32,88,N.A.,46,7,8
29-03-2013,Respirable Suspended Particulates,19,27,32,N.A.,23,N.A.,34,25,N.A.,31,37,N.A.,32,24,N.A.,25,34,49
29-03-2013,Sulphur Dioxide,7,15,9,2,5,N.A.,13,9,N.A.,6,12,N.A.,12,10,N.A.,12,4,4
30-03-2013,Carbon Monoxide,N.A.,85,58,N.A.,N.A.,N.A.,46,N.A.,N.A.,87,N.A.,N.A.,N.A.,83,N.A.,N.A.,109,70
30-03-2013,Fine Suspended Particulates ,17,18,25,20,20,N.A.,14,20,N.A.,18,30,N.A.,17,20,N.A.,17,25,34
30-03-2013,Nitrogen Dioxide,36,57,96,58,42,N.A.,23,72,N.A.,40,44,N.A.,59,8,N.A.,56,122,99
30-03-2013,Nitrogen Oxides,43,76,179,N.A.,60,N.A.,27,111,N.A.,57,54,N.A.,94,9,N.A.,N.A.,286,185
30-03-2013,Ozone,75,56,48,54,77,N.A.,86,51,N.A.,62,71,N.A.,55,101,N.A.,66,22,19
30-03-2013,Respirable Suspended Particulates,25,25,39,N.A.,32,N.A.,24,30,N.A.,24,45,N.A.,25,32,N.A.,25,38,49
30-03-2013,Sulphur Dioxide,6,5,6,1,5,N.A.,7,4,N.A.,4,8,N.A.,7,8,N.A.,12,2,1
31-03-2013,Carbon Monoxide,N.A.,89,53,N.A.,N.A.,N.A.,49,N.A.,N.A.,94,N.A.,N.A.,N.A.,91,N.A.,N.A.,119,77
31-03-2013,Fine Suspended Particulates ,12,15,19,16,15,N.A.,12,17,N.A.,16,N.A.,N.A.,12,17,N.A.,14,17,28
31-03-2013,Nitrogen Dioxide,35,60,91,63,40,N.A.,41,80,N.A.,45,48,N.A.,51,10,N.A.,64,122,94
31-03-2013,Nitrogen Oxides,39,87,159,N.A.,52,N.A.,49,125,N.A.,69,61,N.A.,79,11,N.A.,N.A.,302,177
31-03-2013,Ozone,60,40,34,36,63,N.A.,53,29,N.A.,35,55,N.A.,47,78,N.A.,42,8,14
31-03-2013,Respirable Suspended Particulates,16,19,27,24,21,N.A.,17,23,N.A.,21,N.A.,N.A.,N.A.,25,N.A.,18,25,37
31-03-2013,Sulphur Dioxide,7,8,5,2,5,N.A.,10,5,N.A.,7,9,N.A.,8,10,N.A.,13,4,2
01-04-2013,Carbon Monoxide,N.A.,82,48,N.A.,N.A.,N.A.,50,N.A.,N.A.,87,N.A.,N.A.,N.A.,83,N.A.,N.A.,111,60
01-04-2013,Fine Suspended Particulates ,19,23,28,25,24,N.A.,20,26,N.A.,23,30,N.A.,20,24,N.A.,19,24,38
01-04-2013,Nitrogen Dioxide,31,59,85,62,45,N.A.,52,83,N.A.,50,50,N.A.,53,8,N.A.,51,128,93
01-04-2013,Nitrogen Oxides,34,75,131,N.A.,57,N.A.,69,123,N.A.,77,61,N.A.,74,9,N.A.,N.A.,278,144
01-04-2013,Ozone,84,53,55,55,79,N.A.,62,47,N.A.,54,73,N.A.,61,104,N.A.,73,23,23
01-04-2013,Respirable Suspended Particulates,29,32,44,40,38,N.A.,34,40,N.A.,32,44,N.A.,29,40,N.A.,29,39,55
01-04-2013,Sulphur Dioxide,7,6,6,4,6,N.A.,12,6,N.A.,6,9,N.A.,8,11,N.A.,14,6,3
02-04-2013,Carbon Monoxide,N.A.,95,100,N.A.,N.A.,N.A.,62,N.A.,N.A.,101,N.A.,N.A.,N.A.,87,N.A.,N.A.,122,91
02-04-2013,Fine Suspended Particulates ,26,25,40,29,30,N.A.,20,32,N.A.,27,38,N.A.,28,26,N.A.,26,33,48
02-04-2013,Nitrogen Dioxide,64,75,142,82,68,N.A.,80,94,N.A.,71,77,N.A.,83,11,N.A.,73,128,105
02-04-2013,Nitrogen Oxides,107,129,372,N.A.,137,N.A.,139,200,N.A.,142,130,N.A.,181,13,N.A.,N.A.,355,243
02-04-2013,Ozone,38,25,16,27,43,N.A.,13,23,N.A.,18,32,N.A.,22,72,N.A.,34,8,10
02-04-2013,Respirable Suspended Particulates,38,31,59,43,42,N.A.,29,44,N.A.,36,48,N.A.,36,37,N.A.,36,48,59
02-04-2013,Sulphur Dioxide,8,7,9,4,7,N.A.,13,8,N.A.,6,11,N.A.,9,11,N.A.,12,5,3
03-04-2013,Carbon Monoxide,N.A.,99,90,N.A.,N.A.,N.A.,69,N.A.,N.A.,108,N.A.,N.A.,N.A.,104,N.A.,N.A.,129,91
03-04-2013,Fine Suspended Particulates ,50,48,55,50,50,N.A.,34,50,N.A.,47,60,N.A.,52,51,N.A.,52,54,64
03-04-2013,Nitrogen Dioxide,27,61,133,70,48,N.A.,34,88,N.A.,60,61,N.A.,78,8,N.A.,49,147,113
03-04-2013,Nitrogen Oxides,28,70,217,N.A.,57,N.A.,39,114,N.A.,77,71,N.A.,112,9,N.A.,N.A.,281,164
03-04-2013,Ozone,123,84,52,76,108,N.A.,106,74,N.A.,70,92,N.A.,73,136,N.A.,88,28,33
03-04-2013,Respirable Suspended Particulates,70,62,81,75,74,N.A.,50,70,N.A.,61,83,N.A.,66,74,N.A.,72,79,89
03-04-2013,Sulphur Dioxide,9,7,9,5,9,N.A.,10,6,N.A.,5,10,N.A.,10,12,N.A.,13,6,4
04-04-2013,Carbon Monoxide,N.A.,98,59,N.A.,N.A.,N.A.,55,N.A.,N.A.,104,N.A.,N.A.,N.A.,103,N.A.,N.A.,128,83
04-04-2013,Fine Suspended Particulates ,28,27,34,32,31,N.A.,20,32,N.A.,26,41,N.A.,29,39,N.A.,34,41,43
04-04-2013,Nitrogen Dioxide,28,57,92,72,39,N.A.,34,74,N.A.,52,56,N.A.,56,10,N.A.,44,116,86
04-04-2013,Nitrogen Oxides,31,77,162,N.A.,48,N.A.,41,113,N.A.,82,70,N.A.,87,11,N.A.,N.A.,274,138
04-04-2013,Ozone,78,49,38,36,71,N.A.,67,41,N.A.,35,50,N.A.,49,87,N.A.,57,21,20
04-04-2013,Respirable Suspended Particulates,36,32,47,45,43,N.A.,29,43,N.A.,32,54,N.A.,35,51,N.A.,42,56,55
04-04-2013,Sulphur Dioxide,6,6,7,3,5,N.A.,9,5,N.A.,4,8,N.A.,8,11,N.A.,11,4,3
05-04-2013,Carbon Monoxide,N.A.,104,92,N.A.,N.A.,N.A.,40,N.A.,N.A.,78,N.A.,N.A.,N.A.,90,N.A.,N.A.,115,105
05-04-2013,Fine Suspended Particulates ,17,23,28,14,22,N.A.,13,18,N.A.,17,21,N.A.,23,15,N.A.,15,24,45
05-04-2013,Nitrogen Dioxide,50,67,128,58,72,N.A.,26,65,N.A.,36,47,N.A.,69,12,N.A.,57,98,110
05-04-2013,Nitrogen Oxides,108,202,464,N.A.,234,N.A.,46,175,N.A.,67,94,N.A.,253,15,N.A.,N.A.,373,394
05-04-2013,Ozone,15,11,10,17,19,N.A.,37,14,N.A.,21,19,N.A.,10,45,N.A.,21,5,3
05-04-2013,Respirable Suspended Particulates,28,33,46,25,35,N.A.,24,32,N.A.,26,33,N.A.,35,22,N.A.,21,41,54
05-04-2013,Sulphur Dioxide,12,15,8,2,5,N.A.,8,10,N.A.,6,7,N.A.,27,8,N.A.,10,3,3
06-04-2013,Carbon Monoxide,N.A.,108,114,N.A.,N.A.,N.A.,96,N.A.,N.A.,123,N.A.,N.A.,N.A.,109,N.A.,N.A.,133,122
06-04-2013,Fine Suspended Particulates ,21,21,31,19,21,N.A.,22,21,N.A.,21,30,N.A.,24,18,N.A.,21,26,N.A.
06-04-2013,Nitrogen Dioxide,41,52,162,55,61,N.A.,48,60,N.A.,41,56,N.A.,73,9,N.A.,52,104,128
06-04-2013,Nitrogen Oxides,53,72,464,N.A.,111,N.A.,63,96,N.A.,60,81,N.A.,141,10,N.A.,N.A.,263,326
06-04-2013,Ozone,48,43,5,35,39,N.A.,46,39,N.A.,45,37,N.A.,25,81,N.A.,38,12,4
06-04-2013,Respirable Suspended Particulates,30,32,48,27,29,N.A.,35,30,N.A.,32,41,N.A.,33,25,N.A.,28,38,50
06-04-2013,Sulphur Dioxide,N.A.,11,14,4,8,N.A.,17,9,N.A.,7,13,N.A.,13,11,N.A.,12,7,4
07-04-2013,Carbon Monoxide,N.A.,91,60,N.A.,N.A.,N.A.,61,N.A.,N.A.,91,N.A.,N.A.,N.A.,83,N.A.,N.A.,108,91
07-04-2013,Fine Suspended Particulates ,27,31,33,29,28,N.A.,23,29,N.A.,31,33,N.A.,28,29,N.A.,28,30,44
07-04-2013,Nitrogen Dioxide,31,57,115,57,42,N.A.,39,72,N.A.,35,49,N.A.,60,8,N.A.,49,120,110
07-04-2013,Nitrogen Oxides,34,70,221,N.A.,54,N.A.,46,101,N.A.,45,59,N.A.,89,9,N.A.,N.A.,257,197
07-04-2013,Ozone,81,57,36,53,77,N.A.,71,52,N.A.,72,67,N.A.,57,103,N.A.,59,20,16
07-04-2013,Respirable Suspended Particulates,44,48,65,49,49,N.A.,45,50,N.A.,55,51,N.A.,43,53,N.A.,46,49,62
07-04-2013,Sulphur Dioxide,11,11,11,6,10,N.A.,14,9,N.A.,9,12,N.A.,12,12,N.A.,14,7,6
08-04-2013,Carbon Monoxide,N.A.,95,70,N.A.,N.A.,N.A.,59,N.A.,N.A.,94,N.A.,N.A.,N.A.,87,N.A.,N.A.,116,85
08-04-2013,Fine Suspended Particulates ,38,43,43,39,37,N.A.,32,41,N.A.,42,47,N.A.,41,38,N.A.,39,44,56
08-04-2013,Nitrogen Dioxide,34,68,135,73,48,N.A.,46,95,N.A.,57,62,N.A.,71,9,N.A.,57,137,113
08-04-2013,Nitrogen Oxides,36,85,250,N.A.,59,N.A.,52,138,N.A.,75,74,N.A.,101,11,N.A.,N.A.,278,179
08-04-2013,Ozone,100,66,40,60,89,N.A.,86,52,N.A.,64,75,N.A.,66,118,N.A.,75,25,25
08-04-2013,Respirable Suspended Particulates,67,67,83,71,69,N.A.,63,70,N.A.,69,77,N.A.,65,66,N.A.,64,75,86
08-04-2013,Sulphur Dioxide,12,12,14,10,12,N.A.,15,10,N.A.,9,14,N.A.,13,14,N.A.,14,9,9
09-04-2013,Carbon Monoxide,N.A.,111,82,N.A.,N.A.,N.A.,77,N.A.,N.A.,114,N.A.,N.A.,N.A.,104,N.A.,N.A.,131,98
09-04-2013,Fine Suspended Particulates ,27,27,32,24,22,N.A.,29,25,N.A.,30,35,N.A.,26,22,N.A.,31,35,41
09-04-2013,Nitrogen Dioxide,55,72,138,75,63,N.A.,74,87,N.A.,63,72,N.A.,66,16,N.A.,65,112,100
09-04-2013,Nitrogen Oxides,67,138,340,N.A.,101,N.A.,107,171,N.A.,105,111,N.A.,127,18,N.A.,N.A.,319,206
09-04-2013,Ozone,30,21,11,26,34,N.A.,13,17,N.A.,14,26,N.A.,29,51,N.A.,37,4,8
09-04-2013,Respirable Suspended Particulates,37,35,46,38,32,N.A.,42,37,N.A.,42,47,N.A.,36,30,N.A.,36,48,50
09-04-2013,Sulphur Dioxide,8,12,8,2,5,N.A.,12,5,N.A.,5,10,N.A.,9,11,N.A.,7,4,4
10-04-2013,Carbon Monoxide,N.A.,112,87,N.A.,N.A.,N.A.,76,N.A.,N.A.,116,N.A.,N.A.,N.A.,104,N.A.,N.A.,127,99
10-04-2013,Fine Suspended Particulates ,33,30,34,30,30,N.A.,31,33,N.A.,40,37,N.A.,31,33,N.A.,36,38,N.A.
10-04-2013,Nitrogen Dioxide,48,56,115,61,49,N.A.,54,63,N.A.,55,62,N.A.,56,14,N.A.,61,88,84
10-04-2013,Nitrogen Oxides,63,91,327,N.A.,86,N.A.,76,115,N.A.,98,99,N.A.,116,17,N.A.,N.A.,265,187
10-04-2013,Ozone,28,22,8,23,30,N.A.,21,21,N.A.,19,15,N.A.,22,55,N.A.,32,8,5
10-04-2013,Respirable Suspended Particulates,41,38,47,42,40,N.A.,43,44,N.A.,51,46,N.A.,44,42,N.A.,42,48,53
10-04-2013,Sulphur Dioxide,7,8,10,3,7,N.A.,10,5,N.A.,5,8,N.A.,9,10,N.A.,7,4,3
11-04-2013,Carbon Monoxide,N.A.,110,75,N.A.,N.A.,N.A.,71,N.A.,N.A.,116,N.A.,N.A.,N.A.,102,N.A.,N.A.,121,90
11-04-2013,Fine Suspended Particulates ,45,41,47,40,40,N.A.,38,40,N.A.,44,50,N.A.,49,39,N.A.,47,47,57
11-04-2013,Nitrogen Dioxide,63,75,161,74,56,N.A.,60,86,N.A.,66,81,N.A.,76,13,N.A.,89,118,108
11-04-2013,Nitrogen Oxides,71,105,380,N.A.,78,N.A.,75,128,N.A.,97,103,N.A.,120,15,N.A.,N.A.,255,184
11-04-2013,Ozone,59,50,31,56,73,N.A.,55,45,N.A.,27,54,N.A.,47,92,N.A.,41,23,21
11-04-2013,Respirable Suspended Particulates,63,57,73,63,62,N.A.,59,60,N.A.,58,70,N.A.,66,57,N.A.,59,68,74
11-04-2013,Sulphur Dioxide,N.A.,12,13,6,10,N.A.,11,7,N.A.,7,9,N.A.,11,11,N.A.,8,6,4
12-04-2013,Carbon Monoxide,N.A.,101,63,N.A.,N.A.,N.A.,62,N.A.,N.A.,97,N.A.,N.A.,N.A.,88,N.A.,N.A.,95,75
12-04-2013,Fine Suspended Particulates ,31,28,32,26,29,N.A.,29,29,N.A.,35,36,N.A.,33,26,N.A.,34,35,40
12-04-2013,Nitrogen Dioxide,50,67,144,65,55,N.A.,55,77,N.A.,56,69,N.A.,67,9,N.A.,N.A.,116,92
12-04-2013,Nitrogen Oxides,61,107,366,N.A.,86,N.A.,71,131,N.A.,90,88,N.A.,120,10,N.A.,N.A.,304,169
12-04-2013,Ozone,42,28,12,34,43,N.A.,31,25,N.A.,28,31,N.A.,30,70,N.A.,N.A.,9,12
12-04-2013,Respirable Suspended Particulates,43,38,49,38,42,N.A.,44,43,N.A.,49,47,N.A.,45,38,N.A.,43,49,53
12-04-2013,Sulphur Dioxide,8,11,12,3,8,N.A.,13,5,N.A.,6,6,N.A.,9,9,N.A.,N.A.,5,4
13-04-2013,Carbon Monoxide,N.A.,95,66,N.A.,N.A.,N.A.,67,N.A.,N.A.,110,N.A.,N.A.,N.A.,89,N.A.,N.A.,80,77
13-04-2013,Fine Suspended Particulates ,27,33,35,30,29,N.A.,31,31,N.A.,36,34,N.A.,31,28,N.A.,27,35,43
13-04-2013,Nitrogen Dioxide,67,103,163,85,63,N.A.,93,111,N.A.,101,86,N.A.,97,13,N.A.,N.A.,169,111
13-04-2013,Nitrogen Oxides,104,150,334,N.A.,82,N.A.,132,164,N.A.,176,101,N.A.,143,15,N.A.,N.A.,393,175
13-04-2013,Ozone,60,30,18,54,72,N.A.,36,33,N.A.,25,54,N.A.,40,93,N.A.,N.A.,8,22
13-04-2013,Respirable Suspended Particulates,45,56,77,55,54,N.A.,57,57,N.A.,62,56,N.A.,54,48,N.A.,42,61,71
13-04-2013,Sulphur Dioxide,12,23,15,9,14,N.A.,22,12,N.A.,18,11,N.A.,18,15,N.A.,N.A.,12,7
14-04-2013,Carbon Monoxide,N.A.,128,137,N.A.,N.A.,N.A.,105,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,129,N.A.,N.A.,115,126
14-04-2013,Fine Suspended Particulates ,72,77,86,69,79,N.A.,89,83,N.A.,75,101,N.A.,105,63,N.A.,90,107,87
14-04-2013,Nitrogen Dioxide,114,129,233,129,177,N.A.,116,160,N.A.,117,148,N.A.,161,53,N.A.,103,239,183
14-04-2013,Nitrogen Oxides,160,167,505,N.A.,304,N.A.,146,279,N.A.,180,197,N.A.,243,60,N.A.,N.A.,559,328
14-04-2013,Ozone,52,50,17,62,25,N.A.,69,43,N.A.,60,59,N.A.,35,89,N.A.,80,8,14
14-04-2013,Respirable Suspended Particulates,97,109,153,104,122,N.A.,133,127,N.A.,113,132,N.A.,133,92,N.A.,118,148,125
14-04-2013,Sulphur Dioxide,30,46,52,41,54,N.A.,42,76,N.A.,40,54,N.A.,55,26,N.A.,30,72,29
15-04-2013,Carbon Monoxide,N.A.,135,149,N.A.,N.A.,N.A.,93,N.A.,N.A.,131,N.A.,N.A.,N.A.,134,N.A.,N.A.,147,145
15-04-2013,Fine Suspended Particulates ,102,85,107,89,90,N.A.,74,97,N.A.,85,N.A.,N.A.,127,84,N.A.,108,147,N.A.
15-04-2013,Nitrogen Dioxide,79,125,277,125,134,N.A.,73,182,N.A.,107,126,N.A.,154,23,N.A.,81,260,187
15-04-2013,Nitrogen Oxides,98,173,595,N.A.,244,N.A.,101,338,N.A.,159,213,N.A.,274,25,N.A.,N.A.,567,336
15-04-2013,Ozone,128,80,23,91,99,N.A.,123,64,N.A.,72,118,N.A.,65,156,N.A.,116,20,35
15-04-2013,Respirable Suspended Particulates,124,108,149,120,123,N.A.,106,132,N.A.,114,N.A.,N.A.,151,106,N.A.,126,181,142
15-04-2013,Sulphur Dioxide,20,37,33,27,30,N.A.,28,43,N.A.,25,25,N.A.,51,20,N.A.,19,43,16
16-04-2013,Carbon Monoxide,N.A.,125,121,N.A.,N.A.,N.A.,68,N.A.,N.A.,82,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,106,118
16-04-2013,Fine Suspended Particulates ,66,54,61,50,47,N.A.,34,51,N.A.,46,62,N.A.,70,45,N.A.,58,77,66
